lead_id,date,campaign_id,channel,region,lead_source,lead_status,deal_value,days_to_convert
LEAD-007124,2024-07-06,CMP-0067,LinkedIn Ads,North America,Paid,New,0.0,
LEAD-007125,2024-07-08,CMP-0067,LinkedIn Ads,North America,Paid,Contacted,0.0,
LEAD-007126,2024-07-09,CMP-0067,LinkedIn Ads,North America,Paid,Contacted,0.0,
LEAD-007127,2024-07-13,CMP-0067,LinkedIn Ads,North America,Paid,Contacted,0.0,
LEAD-007128,2024-07-15,CMP-0067,LinkedIn Ads,North America,Organic,Qualified,0.0,
LEAD-007129,2024-07-15,CMP-0067,LinkedIn Ads,North America,Paid,Contacted,0.0,
LEAD-007130,2024-07-15,CMP-0067,LinkedIn Ads,North America,Organic,Contacted,0.0,
LEAD-007131,2024-07-15,CMP-0067,LinkedIn Ads,North America,Direct,New,0.0,
LEAD-007132,2024-07-15,CMP-0067,LinkedIn Ads,North America,Paid,Proposal,7654.43,
LEAD-007133,2024-11-27,CMP-0068,Content/SEO,Europe,Referral,Proposal,18147.27,
LEAD-007134,2024-12-04,CMP-0068,Content/SEO,Europe,Paid,Won,8310.49,76.0
LEAD-007135,2024-12-10,CMP-0068,Content/SEO,Europe,Paid,Lost,0.0,
LEAD-007136,2024-12-23,CMP-0068,Content/SEO,Europe,Paid,Won,35485.32,90.0
LEAD-007137,2024-12-24,CMP-0068,Content/SEO,Europe,Paid,Lost,0.0,
LEAD-007138,2024-12-26,CMP-0068,Content/SEO,Europe,Organic,Won,16890.43,42.0
LEAD-007139,2025-01-01,CMP-0068,Content/SEO,Europe,Paid,New,0.0,
LEAD-007140,2025-01-03,CMP-0068,Content/SEO,Europe,Paid,New,0.0,
LEAD-007141,2025-01-14,CMP-0068,Content/SEO,Europe,Paid,Qualified,0.0,
LEAD-007142,2025-01-15,CMP-0068,Content/SEO,Europe,Paid,Proposal,22133.22,
LEAD-007143,2025-01-21,CMP-0068,Content/SEO,Europe,Paid,Won,36039.32,49.0
LEAD-007144,2025-01-22,CMP-0068,Content/SEO,Europe,Paid,Won,26058.67,8.0
LEAD-007145,2023-07-25,CMP-0069,LinkedIn Ads,LATAM,Referral,Qualified,0.0,
LEAD-007146,2023-07-27,CMP-0069,LinkedIn Ads,LATAM,Paid,Qualified,0.0,
LEAD-007147,2023-07-27,CMP-0069,LinkedIn Ads,LATAM,Organic,Qualified,0.0,
LEAD-007148,2023-07-28,CMP-0069,LinkedIn Ads,LATAM,Paid,New,0.0,
LEAD-007149,2023-07-31,CMP-0069,LinkedIn Ads,LATAM,Paid,Won,4402.04,42.0
LEAD-007150,2023-08-07,CMP-0069,LinkedIn Ads,LATAM,Paid,Lost,0.0,
LEAD-007151,2023-08-23,CMP-0069,LinkedIn Ads,LATAM,Organic,New,0.0,
LEAD-007152,2023-08-28,CMP-0069,LinkedIn Ads,LATAM,Paid,New,0.0,
LEAD-007153,2024-02-29,CMP-0070,Google Ads,LATAM,Organic,Contacted,0.0,
LEAD-007154,2024-02-29,CMP-0070,Google Ads,LATAM,Referral,Won,8738.97,79.0
LEAD-007155,2024-02-29,CMP-0070,Google Ads,LATAM,Direct,Qualified,0.0,
LEAD-007156,2024-02-29,CMP-0070,Google Ads,LATAM,Paid,Contacted,0.0,
LEAD-007157,2024-02-29,CMP-0070,Google Ads,LATAM,Direct,Won,7535.04,14.0
LEAD-007158,2024-03-01,CMP-0070,Google Ads,LATAM,Paid,Contacted,0.0,
LEAD-007159,2024-03-01,CMP-0070,Google Ads,LATAM,Paid,Qualified,0.0,
LEAD-007160,2024-03-01,CMP-0070,Google Ads,LATAM,Paid,Proposal,2936.13,
LEAD-007161,2024-03-01,CMP-0070,Google Ads,LATAM,Referral,Won,2562.98,5.0
LEAD-007162,2024-03-01,CMP-0070,Google Ads,LATAM,Direct,Qualified,0.0,
LEAD-007163,2024-03-02,CMP-0070,Google Ads,LATAM,Paid,New,0.0,
LEAD-007164,2024-03-02,CMP-0070,Google Ads,LATAM,Paid,Won,9238.88,45.0
LEAD-007165,2024-03-02,CMP-0070,Google Ads,LATAM,Direct,Contacted,0.0,
LEAD-007166,2024-03-02,CMP-0070,Google Ads,LATAM,Paid,Contacted,0.0,
LEAD-007167,2024-03-02,CMP-0070,Google Ads,LATAM,Organic,Won,9149.6,19.0
LEAD-007168,2024-03-03,CMP-0070,Google Ads,LATAM,Paid,Won,4049.1,56.0
LEAD-007169,2024-03-03,CMP-0070,Google Ads,LATAM,Paid,Contacted,0.0,
LEAD-007170,2024-03-03,CMP-0070,Google Ads,LATAM,Paid,New,0.0,
LEAD-007171,2024-03-04,CMP-0070,Google Ads,LATAM,Direct,Lost,0.0,
LEAD-007172,2024-03-04,CMP-0070,Google Ads,LATAM,Referral,Contacted,0.0,
LEAD-007173,2024-03-04,CMP-0070,Google Ads,LATAM,Referral,New,0.0,
LEAD-007174,2024-03-04,CMP-0070,Google Ads,LATAM,Paid,Qualified,0.0,
LEAD-007175,2024-03-04,CMP-0070,Google Ads,LATAM,Paid,New,0.0,
LEAD-007176,2024-03-05,CMP-0070,Google Ads,LATAM,Organic,Qualified,0.0,
LEAD-007177,2024-03-05,CMP-0070,Google Ads,LATAM,Paid,Lost,0.0,
LEAD-007178,2024-03-05,CMP-0070,Google Ads,LATAM,Paid,New,0.0,
LEAD-007179,2024-03-05,CMP-0070,Google Ads,LATAM,Direct,Contacted,0.0,
LEAD-007180,2024-03-05,CMP-0070,Google Ads,LATAM,Paid,Qualified,0.0,
LEAD-007181,2024-03-06,CMP-0070,Google Ads,LATAM,Paid,Proposal,8111.01,
LEAD-007182,2024-03-06,CMP-0070,Google Ads,LATAM,Paid,Proposal,2104.15,
LEAD-007183,2024-03-06,CMP-0070,Google Ads,LATAM,Organic,Won,5289.62,9.0
LEAD-007184,2024-03-06,CMP-0070,Google Ads,LATAM,Paid,Won,6151.17,6.0
LEAD-007185,2024-03-06,CMP-0070,Google Ads,LATAM,Organic,Proposal,6019.92,
LEAD-007186,2024-03-07,CMP-0070,Google Ads,LATAM,Organic,Qualified,0.0,
LEAD-007187,2024-03-07,CMP-0070,Google Ads,LATAM,Paid,New,0.0,
LEAD-007188,2024-03-07,CMP-0070,Google Ads,LATAM,Paid,Proposal,3833.61,
LEAD-007189,2024-03-07,CMP-0070,Google Ads,LATAM,Paid,New,0.0,
LEAD-007190,2024-03-07,CMP-0070,Google Ads,LATAM,Direct,Qualified,0.0,
LEAD-007191,2024-03-08,CMP-0070,Google Ads,LATAM,Referral,Won,6664.05,73.0
LEAD-007192,2024-03-08,CMP-0070,Google Ads,LATAM,Paid,Contacted,0.0,
LEAD-007193,2024-03-08,CMP-0070,Google Ads,LATAM,Paid,Lost,0.0,
LEAD-007194,2024-03-08,CMP-0070,Google Ads,LATAM,Paid,Proposal,3496.75,
LEAD-007195,2024-03-08,CMP-0070,Google Ads,LATAM,Organic,Contacted,0.0,
LEAD-007196,2024-03-09,CMP-0070,Google Ads,LATAM,Paid,Contacted,0.0,
LEAD-007197,2024-03-09,CMP-0070,Google Ads,LATAM,Organic,Won,6477.06,14.0
LEAD-007198,2024-03-09,CMP-0070,Google Ads,LATAM,Organic,Qualified,0.0,
LEAD-007199,2024-03-09,CMP-0070,Google Ads,LATAM,Paid,Contacted,0.0,
LEAD-007200,2024-03-09,CMP-0070,Google Ads,LATAM,Direct,Proposal,4831.08,
LEAD-007201,2024-03-10,CMP-0070,Google Ads,LATAM,Paid,Qualified,0.0,
LEAD-007202,2024-03-10,CMP-0070,Google Ads,LATAM,Paid,Qualified,0.0,
LEAD-007203,2024-03-11,CMP-0070,Google Ads,LATAM,Paid,Qualified,0.0,
LEAD-007204,2024-03-11,CMP-0070,Google Ads,LATAM,Paid,Lost,0.0,
LEAD-007205,2024-03-11,CMP-0070,Google Ads,LATAM,Direct,Contacted,0.0,
LEAD-007206,2024-03-11,CMP-0070,Google Ads,LATAM,Paid,Won,4825.67,9.0
LEAD-007207,2024-03-11,CMP-0070,Google Ads,LATAM,Organic,Qualified,0.0,
LEAD-007208,2024-03-12,CMP-0070,Google Ads,LATAM,Referral,Qualified,0.0,
LEAD-007209,2024-03-12,CMP-0070,Google Ads,LATAM,Direct,New,0.0,
LEAD-007210,2024-03-12,CMP-0070,Google Ads,LATAM,Paid,Contacted,0.0,
LEAD-007211,2024-03-12,CMP-0070,Google Ads,LATAM,Organic,Qualified,0.0,
LEAD-007212,2024-03-12,CMP-0070,Google Ads,LATAM,Organic,Contacted,0.0,
LEAD-007213,2024-03-13,CMP-0070,Google Ads,LATAM,Referral,New,0.0,
LEAD-007214,2024-03-13,CMP-0070,Google Ads,LATAM,Paid,Proposal,8669.47,
LEAD-007215,2024-03-13,CMP-0070,Google Ads,LATAM,Paid,New,0.0,
LEAD-007216,2024-03-13,CMP-0070,Google Ads,LATAM,Paid,Contacted,0.0,
LEAD-007217,2024-03-13,CMP-0070,Google Ads,LATAM,Direct,Won,4885.69,18.0
LEAD-007218,2024-03-14,CMP-0070,Google Ads,LATAM,Paid,Won,9262.81,29.0
LEAD-007219,2024-03-14,CMP-0070,Google Ads,LATAM,Organic,Lost,0.0,
LEAD-007220,2024-03-14,CMP-0070,Google Ads,LATAM,Paid,Contacted,0.0,
LEAD-007221,2024-03-14,CMP-0070,Google Ads,LATAM,Referral,Contacted,0.0,
LEAD-007222,2024-03-14,CMP-0070,Google Ads,LATAM,Organic,Won,8639.78,45.0
LEAD-007223,2024-03-15,CMP-0070,Google Ads,LATAM,Referral,Qualified,0.0,
LEAD-007224,2024-03-15,CMP-0070,Google Ads,LATAM,Paid,Won,7151.36,55.0
LEAD-007225,2024-03-15,CMP-0070,Google Ads,LATAM,Paid,Contacted,0.0,
LEAD-007226,2024-03-15,CMP-0070,Google Ads,LATAM,Referral,Qualified,0.0,
LEAD-007227,2024-03-15,CMP-0070,Google Ads,LATAM,Paid,Qualified,0.0,
LEAD-007228,2024-03-16,CMP-0070,Google Ads,LATAM,Organic,Contacted,0.0,
LEAD-007229,2024-03-16,CMP-0070,Google Ads,LATAM,Paid,Qualified,0.0,
LEAD-007230,2024-03-16,CMP-0070,Google Ads,LATAM,Organic,Contacted,0.0,
LEAD-007231,2024-03-17,CMP-0070,Google Ads,LATAM,Paid,Qualified,0.0,
LEAD-007232,2024-03-17,CMP-0070,Google Ads,LATAM,Organic,Proposal,4604.85,
LEAD-007233,2024-03-17,CMP-0070,Google Ads,LATAM,Paid,Proposal,8135.83,
LEAD-007234,2024-03-17,CMP-0070,Google Ads,LATAM,Paid,Lost,0.0,
LEAD-007235,2024-03-18,CMP-0070,Google Ads,LATAM,Organic,Won,6739.92,59.0
LEAD-007236,2024-03-18,CMP-0070,Google Ads,LATAM,Referral,Contacted,0.0,
LEAD-007237,2024-03-18,CMP-0070,Google Ads,LATAM,Direct,Qualified,0.0,
LEAD-007238,2024-03-18,CMP-0070,Google Ads,LATAM,Paid,Proposal,4467.85,
LEAD-007239,2024-03-18,CMP-0070,Google Ads,LATAM,Organic,Proposal,3346.7,
LEAD-007240,2024-03-19,CMP-0070,Google Ads,LATAM,Organic,Won,6647.1,83.0
LEAD-007241,2024-03-19,CMP-0070,Google Ads,LATAM,Paid,Contacted,0.0,
LEAD-007242,2024-03-19,CMP-0070,Google Ads,LATAM,Paid,Contacted,0.0,
LEAD-007243,2024-03-19,CMP-0070,Google Ads,LATAM,Direct,Lost,0.0,
LEAD-007244,2024-03-19,CMP-0070,Google Ads,LATAM,Paid,New,0.0,
LEAD-007245,2024-03-20,CMP-0070,Google Ads,LATAM,Paid,Won,3994.63,69.0
LEAD-007246,2024-03-20,CMP-0070,Google Ads,LATAM,Direct,Contacted,0.0,
LEAD-007247,2024-03-20,CMP-0070,Google Ads,LATAM,Organic,Contacted,0.0,
LEAD-007248,2024-03-20,CMP-0070,Google Ads,LATAM,Direct,Qualified,0.0,
LEAD-007249,2024-03-20,CMP-0070,Google Ads,LATAM,Paid,Proposal,3658.28,
LEAD-007250,2024-03-21,CMP-0070,Google Ads,LATAM,Organic,Won,7902.45,57.0
LEAD-007251,2024-03-21,CMP-0070,Google Ads,LATAM,Organic,Contacted,0.0,
LEAD-007252,2024-03-21,CMP-0070,Google Ads,LATAM,Paid,Contacted,0.0,
LEAD-007253,2024-03-21,CMP-0070,Google Ads,LATAM,Direct,Lost,0.0,
LEAD-007254,2024-03-21,CMP-0070,Google Ads,LATAM,Referral,Contacted,0.0,
LEAD-007255,2024-03-22,CMP-0070,Google Ads,LATAM,Paid,New,0.0,
LEAD-007256,2024-03-22,CMP-0070,Google Ads,LATAM,Paid,Contacted,0.0,
LEAD-007257,2024-03-22,CMP-0070,Google Ads,LATAM,Referral,New,0.0,
LEAD-007258,2024-03-22,CMP-0070,Google Ads,LATAM,Paid,Lost,0.0,
LEAD-007259,2024-03-22,CMP-0070,Google Ads,LATAM,Direct,Contacted,0.0,
LEAD-007260,2024-03-23,CMP-0070,Google Ads,LATAM,Paid,Proposal,6355.81,
LEAD-007261,2024-03-23,CMP-0070,Google Ads,LATAM,Organic,Won,8921.27,12.0
LEAD-007262,2024-03-23,CMP-0070,Google Ads,LATAM,Paid,Won,4156.47,89.0
LEAD-007263,2024-03-23,CMP-0070,Google Ads,LATAM,Paid,Proposal,9776.45,
LEAD-007264,2024-03-23,CMP-0070,Google Ads,LATAM,Paid,New,0.0,
LEAD-007265,2024-03-24,CMP-0070,Google Ads,LATAM,Paid,Lost,0.0,
LEAD-007266,2024-03-24,CMP-0070,Google Ads,LATAM,Referral,Lost,0.0,
LEAD-007267,2024-03-24,CMP-0070,Google Ads,LATAM,Direct,Contacted,0.0,
LEAD-007268,2024-03-25,CMP-0070,Google Ads,LATAM,Referral,Lost,0.0,
LEAD-007269,2024-03-25,CMP-0070,Google Ads,LATAM,Direct,Won,9838.97,15.0
LEAD-007270,2024-03-25,CMP-0070,Google Ads,LATAM,Referral,Contacted,0.0,
LEAD-007271,2024-03-25,CMP-0070,Google Ads,LATAM,Referral,Qualified,0.0,
LEAD-007272,2024-03-25,CMP-0070,Google Ads,LATAM,Paid,New,0.0,
LEAD-007273,2024-03-26,CMP-0070,Google Ads,LATAM,Organic,Contacted,0.0,
LEAD-007274,2024-03-26,CMP-0070,Google Ads,LATAM,Paid,Qualified,0.0,
LEAD-007275,2024-03-26,CMP-0070,Google Ads,LATAM,Paid,Contacted,0.0,
LEAD-007276,2024-03-26,CMP-0070,Google Ads,LATAM,Direct,New,0.0,
LEAD-007277,2024-03-26,CMP-0070,Google Ads,LATAM,Paid,Contacted,0.0,
LEAD-007278,2024-03-27,CMP-0070,Google Ads,LATAM,Paid,Won,9285.6,69.0
LEAD-007279,2024-03-27,CMP-0070,Google Ads,LATAM,Paid,Qualified,0.0,
LEAD-007280,2024-03-27,CMP-0070,Google Ads,LATAM,Paid,Proposal,7336.38,
LEAD-007281,2024-03-27,CMP-0070,Google Ads,LATAM,Paid,Won,7479.84,64.0
LEAD-007282,2024-03-27,CMP-0070,Google Ads,LATAM,Paid,Contacted,0.0,
LEAD-007283,2024-03-28,CMP-0070,Google Ads,LATAM,Paid,Qualified,0.0,
LEAD-007284,2024-03-28,CMP-0070,Google Ads,LATAM,Organic,Qualified,0.0,
LEAD-007285,2024-03-28,CMP-0070,Google Ads,LATAM,Paid,Contacted,0.0,
LEAD-007286,2024-03-28,CMP-0070,Google Ads,LATAM,Direct,Proposal,3062.21,
LEAD-007287,2024-03-29,CMP-0070,Google Ads,LATAM,Referral,Qualified,0.0,
LEAD-007288,2024-03-29,CMP-0070,Google Ads,LATAM,Paid,New,0.0,
LEAD-007289,2024-03-29,CMP-0070,Google Ads,LATAM,Paid,Lost,0.0,
LEAD-007290,2024-03-29,CMP-0070,Google Ads,LATAM,Paid,Contacted,0.0,
LEAD-007291,2024-03-29,CMP-0070,Google Ads,LATAM,Paid,Qualified,0.0,
LEAD-007292,2024-03-30,CMP-0070,Google Ads,LATAM,Direct,Contacted,0.0,
LEAD-007293,2024-03-30,CMP-0070,Google Ads,LATAM,Paid,Qualified,0.0,
LEAD-007294,2024-03-30,CMP-0070,Google Ads,LATAM,Paid,Contacted,0.0,
LEAD-007295,2024-03-30,CMP-0070,Google Ads,LATAM,Paid,Lost,0.0,
LEAD-007296,2024-03-31,CMP-0070,Google Ads,LATAM,Paid,Proposal,3606.11,
LEAD-007297,2024-03-31,CMP-0070,Google Ads,LATAM,Organic,New,0.0,
LEAD-007298,2024-03-31,CMP-0070,Google Ads,LATAM,Paid,Proposal,3575.8,
LEAD-007299,2024-03-31,CMP-0070,Google Ads,LATAM,Direct,Won,9569.92,21.0
LEAD-007300,2024-03-31,CMP-0070,Google Ads,LATAM,Paid,Qualified,0.0,
LEAD-007301,2024-04-01,CMP-0070,Google Ads,LATAM,Paid,New,0.0,
LEAD-007302,2024-04-01,CMP-0070,Google Ads,LATAM,Paid,Lost,0.0,
LEAD-007303,2024-04-01,CMP-0070,Google Ads,LATAM,Organic,New,0.0,
LEAD-007304,2024-04-01,CMP-0070,Google Ads,LATAM,Referral,New,0.0,
LEAD-007305,2024-04-01,CMP-0070,Google Ads,LATAM,Paid,Won,7977.61,49.0
LEAD-007306,2024-04-02,CMP-0070,Google Ads,LATAM,Paid,New,0.0,
LEAD-007307,2024-04-02,CMP-0070,Google Ads,LATAM,Direct,Won,6460.52,45.0
LEAD-007308,2024-04-02,CMP-0070,Google Ads,LATAM,Paid,Qualified,0.0,
LEAD-007309,2024-04-02,CMP-0070,Google Ads,LATAM,Direct,Lost,0.0,
LEAD-007310,2024-04-02,CMP-0070,Google Ads,LATAM,Paid,Lost,0.0,
LEAD-007311,2024-04-03,CMP-0070,Google Ads,LATAM,Paid,New,0.0,
LEAD-007312,2024-04-03,CMP-0070,Google Ads,LATAM,Paid,Proposal,4512.71,
LEAD-007313,2024-04-03,CMP-0070,Google Ads,LATAM,Organic,Qualified,0.0,
LEAD-007314,2024-04-03,CMP-0070,Google Ads,LATAM,Paid,Contacted,0.0,
LEAD-007315,2024-04-03,CMP-0070,Google Ads,LATAM,Paid,New,0.0,
LEAD-007316,2024-04-04,CMP-0070,Google Ads,LATAM,Organic,Qualified,0.0,
LEAD-007317,2024-04-04,CMP-0070,Google Ads,LATAM,Organic,Qualified,0.0,
LEAD-007318,2024-04-04,CMP-0070,Google Ads,LATAM,Paid,Qualified,0.0,
LEAD-007319,2024-04-04,CMP-0070,Google Ads,LATAM,Paid,Contacted,0.0,
LEAD-007320,2024-04-04,CMP-0070,Google Ads,LATAM,Organic,Won,2444.56,32.0
LEAD-007321,2024-04-05,CMP-0070,Google Ads,LATAM,Paid,Proposal,4100.34,
LEAD-007322,2024-04-05,CMP-0070,Google Ads,LATAM,Organic,New,0.0,
LEAD-007323,2024-04-05,CMP-0070,Google Ads,LATAM,Paid,Contacted,0.0,
LEAD-007324,2024-04-05,CMP-0070,Google Ads,LATAM,Direct,New,0.0,
LEAD-007325,2024-04-05,CMP-0070,Google Ads,LATAM,Paid,Proposal,4315.14,
LEAD-007326,2024-04-06,CMP-0070,Google Ads,LATAM,Direct,New,0.0,
LEAD-007327,2024-04-06,CMP-0070,Google Ads,LATAM,Paid,Contacted,0.0,
LEAD-007328,2024-04-06,CMP-0070,Google Ads,LATAM,Direct,New,0.0,
LEAD-007329,2024-04-06,CMP-0070,Google Ads,LATAM,Paid,Won,2697.02,84.0
LEAD-007330,2024-04-06,CMP-0070,Google Ads,LATAM,Direct,Proposal,4015.36,
LEAD-007331,2024-04-07,CMP-0070,Google Ads,LATAM,Paid,Contacted,0.0,
LEAD-007332,2024-04-07,CMP-0070,Google Ads,LATAM,Paid,Lost,0.0,
LEAD-007333,2024-04-07,CMP-0070,Google Ads,LATAM,Referral,Lost,0.0,
LEAD-007334,2024-04-07,CMP-0070,Google Ads,LATAM,Referral,New,0.0,
LEAD-007335,2024-04-07,CMP-0070,Google Ads,LATAM,Organic,Contacted,0.0,
LEAD-007336,2024-04-08,CMP-0070,Google Ads,LATAM,Paid,Contacted,0.0,
LEAD-007337,2024-04-08,CMP-0070,Google Ads,LATAM,Direct,Contacted,0.0,
LEAD-007338,2024-04-08,CMP-0070,Google Ads,LATAM,Paid,Lost,0.0,
LEAD-007339,2024-04-08,CMP-0070,Google Ads,LATAM,Organic,Qualified,0.0,
LEAD-007340,2024-04-08,CMP-0070,Google Ads,LATAM,Direct,Contacted,0.0,
LEAD-007341,2024-04-09,CMP-0070,Google Ads,LATAM,Referral,Contacted,0.0,
LEAD-007342,2024-04-09,CMP-0070,Google Ads,LATAM,Paid,New,0.0,
LEAD-007343,2024-04-09,CMP-0070,Google Ads,LATAM,Paid,Qualified,0.0,
LEAD-007344,2024-04-09,CMP-0070,Google Ads,LATAM,Organic,New,0.0,
LEAD-007345,2024-04-09,CMP-0070,Google Ads,LATAM,Paid,New,0.0,
LEAD-007346,2024-04-10,CMP-0070,Google Ads,LATAM,Paid,Qualified,0.0,
LEAD-007347,2024-04-10,CMP-0070,Google Ads,LATAM,Paid,Contacted,0.0,
LEAD-007348,2024-04-10,CMP-0070,Google Ads,LATAM,Paid,Contacted,0.0,
LEAD-007349,2024-04-10,CMP-0070,Google Ads,LATAM,Direct,Contacted,0.0,
LEAD-007350,2024-04-10,CMP-0070,Google Ads,LATAM,Referral,Proposal,4615.13,
LEAD-007351,2024-04-11,CMP-0070,Google Ads,LATAM,Direct,Qualified,0.0,
LEAD-007352,2024-04-11,CMP-0070,Google Ads,LATAM,Organic,Contacted,0.0,
LEAD-007353,2024-04-11,CMP-0070,Google Ads,LATAM,Paid,Won,3398.72,10.0
LEAD-007354,2024-04-11,CMP-0070,Google Ads,LATAM,Paid,Won,6139.68,31.0
LEAD-007355,2024-04-11,CMP-0070,Google Ads,LATAM,Organic,Won,6148.64,70.0
LEAD-007356,2024-04-12,CMP-0070,Google Ads,LATAM,Organic,Contacted,0.0,
LEAD-007357,2024-04-12,CMP-0070,Google Ads,LATAM,Organic,Qualified,0.0,
LEAD-007358,2024-04-12,CMP-0070,Google Ads,LATAM,Direct,New,0.0,
LEAD-007359,2024-04-12,CMP-0070,Google Ads,LATAM,Paid,Won,6833.13,3.0
LEAD-007360,2024-04-12,CMP-0070,Google Ads,LATAM,Paid,Proposal,7787.7,
LEAD-007361,2024-04-13,CMP-0070,Google Ads,LATAM,Organic,Contacted,0.0,
LEAD-007362,2024-04-13,CMP-0070,Google Ads,LATAM,Organic,New,0.0,
LEAD-007363,2024-04-13,CMP-0070,Google Ads,LATAM,Referral,Proposal,4093.73,
LEAD-007364,2024-04-13,CMP-0070,Google Ads,LATAM,Paid,New,0.0,
LEAD-007365,2024-04-14,CMP-0070,Google Ads,LATAM,Organic,New,0.0,
LEAD-007366,2024-04-14,CMP-0070,Google Ads,LATAM,Paid,Qualified,0.0,
LEAD-007367,2024-04-14,CMP-0070,Google Ads,LATAM,Organic,New,0.0,
LEAD-007368,2024-04-14,CMP-0070,Google Ads,LATAM,Paid,Qualified,0.0,
LEAD-007369,2024-04-14,CMP-0070,Google Ads,LATAM,Direct,Proposal,3109.68,
LEAD-007370,2024-04-15,CMP-0070,Google Ads,LATAM,Paid,New,0.0,
LEAD-007371,2024-04-15,CMP-0070,Google Ads,LATAM,Referral,Qualified,0.0,
LEAD-007372,2024-04-15,CMP-0070,Google Ads,LATAM,Paid,Qualified,0.0,
LEAD-007373,2024-04-15,CMP-0070,Google Ads,LATAM,Paid,Contacted,0.0,
LEAD-007374,2024-04-15,CMP-0070,Google Ads,LATAM,Paid,Lost,0.0,
LEAD-007375,2024-04-16,CMP-0070,Google Ads,LATAM,Paid,New,0.0,
LEAD-007376,2024-04-16,CMP-0070,Google Ads,LATAM,Paid,Contacted,0.0,
LEAD-007377,2024-04-16,CMP-0070,Google Ads,LATAM,Referral,Contacted,0.0,
LEAD-007378,2024-04-17,CMP-0070,Google Ads,LATAM,Referral,New,0.0,
LEAD-007379,2024-04-17,CMP-0070,Google Ads,LATAM,Paid,Proposal,4928.42,
LEAD-007380,2024-04-17,CMP-0070,Google Ads,LATAM,Referral,New,0.0,
LEAD-007381,2024-04-17,CMP-0070,Google Ads,LATAM,Direct,Proposal,8889.72,
LEAD-007382,2024-04-17,CMP-0070,Google Ads,LATAM,Direct,Qualified,0.0,
LEAD-007383,2024-04-18,CMP-0070,Google Ads,LATAM,Organic,Proposal,8747.75,
LEAD-007384,2024-04-18,CMP-0070,Google Ads,LATAM,Paid,Proposal,4773.76,
LEAD-007385,2024-04-18,CMP-0070,Google Ads,LATAM,Organic,Contacted,0.0,
LEAD-007386,2024-04-18,CMP-0070,Google Ads,LATAM,Paid,New,0.0,
LEAD-007387,2024-04-18,CMP-0070,Google Ads,LATAM,Organic,New,0.0,
LEAD-007388,2024-04-19,CMP-0070,Google Ads,LATAM,Referral,Qualified,0.0,
LEAD-007389,2024-04-19,CMP-0070,Google Ads,LATAM,Paid,New,0.0,
LEAD-007390,2024-04-19,CMP-0070,Google Ads,LATAM,Paid,New,0.0,
LEAD-007391,2024-04-19,CMP-0070,Google Ads,LATAM,Paid,Contacted,0.0,
LEAD-007392,2024-04-19,CMP-0070,Google Ads,LATAM,Direct,New,0.0,
LEAD-007393,2024-04-20,CMP-0070,Google Ads,LATAM,Referral,Contacted,0.0,
LEAD-007394,2024-04-20,CMP-0070,Google Ads,LATAM,Direct,Qualified,0.0,
LEAD-007395,2024-04-21,CMP-0070,Google Ads,LATAM,Paid,Proposal,5473.68,
LEAD-007396,2024-04-21,CMP-0070,Google Ads,LATAM,Direct,Proposal,9787.69,
LEAD-007397,2024-04-22,CMP-0070,Google Ads,LATAM,Paid,New,0.0,
LEAD-007398,2024-04-22,CMP-0070,Google Ads,LATAM,Referral,Contacted,0.0,
LEAD-007399,2024-04-22,CMP-0070,Google Ads,LATAM,Organic,Contacted,0.0,
LEAD-007400,2024-04-22,CMP-0070,Google Ads,LATAM,Referral,New,0.0,
LEAD-007401,2024-04-22,CMP-0070,Google Ads,LATAM,Organic,Qualified,0.0,
LEAD-007402,2024-04-23,CMP-0070,Google Ads,LATAM,Paid,New,0.0,
LEAD-007403,2024-04-23,CMP-0070,Google Ads,LATAM,Paid,Contacted,0.0,
LEAD-007404,2024-04-23,CMP-0070,Google Ads,LATAM,Organic,Lost,0.0,
LEAD-007405,2024-04-23,CMP-0070,Google Ads,LATAM,Paid,Qualified,0.0,
LEAD-007406,2024-04-23,CMP-0070,Google Ads,LATAM,Paid,Qualified,0.0,
LEAD-007407,2024-04-24,CMP-0070,Google Ads,LATAM,Paid,Lost,0.0,
LEAD-007408,2024-04-24,CMP-0070,Google Ads,LATAM,Organic,New,0.0,
LEAD-007409,2024-04-24,CMP-0070,Google Ads,LATAM,Direct,Qualified,0.0,
LEAD-007410,2024-04-24,CMP-0070,Google Ads,LATAM,Paid,Contacted,0.0,
LEAD-007411,2024-04-24,CMP-0070,Google Ads,LATAM,Paid,Qualified,0.0,
LEAD-007412,2024-04-25,CMP-0070,Google Ads,LATAM,Paid,Contacted,0.0,
LEAD-007413,2024-04-25,CMP-0070,Google Ads,LATAM,Referral,New,0.0,
LEAD-007414,2024-04-25,CMP-0070,Google Ads,LATAM,Paid,Won,7385.54,43.0
LEAD-007415,2024-04-25,CMP-0070,Google Ads,LATAM,Paid,Lost,0.0,
LEAD-007416,2024-04-25,CMP-0070,Google Ads,LATAM,Paid,New,0.0,
LEAD-007417,2024-04-26,CMP-0070,Google Ads,LATAM,Referral,Contacted,0.0,
LEAD-007418,2024-04-26,CMP-0070,Google Ads,LATAM,Organic,New,0.0,
LEAD-007419,2024-04-26,CMP-0070,Google Ads,LATAM,Organic,New,0.0,
LEAD-007420,2024-04-26,CMP-0070,Google Ads,LATAM,Paid,Qualified,0.0,
