lead_id,date,campaign_id,channel,region,lead_source,lead_status,deal_value,days_to_convert,lead_score,is_won,deal_size
LEAD-004618,2023-05-24,CMP-0039,TikTok Ads,APAC,Referral,Contacted,0.0,-1,25,0,No Deal
LEAD-004619,2023-05-24,CMP-0039,TikTok Ads,APAC,Organic,Contacted,0.0,-1,25,0,No Deal
LEAD-004620,2023-05-24,CMP-0039,TikTok Ads,APAC,Direct,Qualified,0.0,-1,50,0,No Deal
LEAD-004621,2023-05-25,CMP-0039,TikTok Ads,APAC,Paid,Won,3853.84,36,100,1,Medium (2K-8K)
LEAD-004622,2023-05-25,CMP-0039,TikTok Ads,APAC,Direct,Qualified,0.0,-1,50,0,No Deal
LEAD-004623,2023-05-25,CMP-0039,TikTok Ads,APAC,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-004624,2023-05-25,CMP-0039,TikTok Ads,APAC,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-004625,2023-05-25,CMP-0039,TikTok Ads,APAC,Organic,Qualified,0.0,-1,50,0,No Deal
LEAD-004626,2023-05-26,CMP-0039,TikTok Ads,APAC,Paid,Proposal,1649.64,-1,75,0,Small (<2K)
LEAD-004627,2023-05-26,CMP-0039,TikTok Ads,APAC,Direct,Lost,0.0,-1,0,0,No Deal
LEAD-004628,2023-05-26,CMP-0039,TikTok Ads,APAC,Paid,Won,2656.65,10,100,1,Medium (2K-8K)
LEAD-004629,2023-05-26,CMP-0039,TikTok Ads,APAC,Direct,Proposal,1980.32,-1,75,0,Small (<2K)
LEAD-004630,2023-05-26,CMP-0039,TikTok Ads,APAC,Organic,Contacted,0.0,-1,25,0,No Deal
LEAD-004631,2023-05-27,CMP-0039,TikTok Ads,APAC,Paid,New,0.0,-1,10,0,No Deal
LEAD-004632,2023-05-27,CMP-0039,TikTok Ads,APAC,Referral,New,0.0,-1,10,0,No Deal
LEAD-004633,2023-05-27,CMP-0039,TikTok Ads,APAC,Organic,Qualified,0.0,-1,50,0,No Deal
LEAD-004634,2023-05-29,CMP-0039,TikTok Ads,APAC,Referral,Proposal,6757.68,-1,75,0,Medium (2K-8K)
LEAD-004635,2023-05-29,CMP-0039,TikTok Ads,APAC,Direct,Contacted,0.0,-1,25,0,No Deal
LEAD-004636,2023-05-29,CMP-0039,TikTok Ads,APAC,Organic,Qualified,0.0,-1,50,0,No Deal
LEAD-004637,2023-05-29,CMP-0039,TikTok Ads,APAC,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-004638,2023-05-29,CMP-0039,TikTok Ads,APAC,Paid,Proposal,2078.54,-1,75,0,Medium (2K-8K)
LEAD-004639,2023-05-30,CMP-0039,TikTok Ads,APAC,Direct,Contacted,0.0,-1,25,0,No Deal
LEAD-004640,2023-05-31,CMP-0039,TikTok Ads,APAC,Referral,Contacted,0.0,-1,25,0,No Deal
LEAD-004641,2023-05-31,CMP-0039,TikTok Ads,APAC,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-004642,2023-05-31,CMP-0039,TikTok Ads,APAC,Paid,New,0.0,-1,10,0,No Deal
LEAD-004643,2023-05-31,CMP-0039,TikTok Ads,APAC,Paid,Won,1867.84,83,100,1,Small (<2K)
LEAD-004644,2023-05-31,CMP-0039,TikTok Ads,APAC,Direct,Contacted,0.0,-1,25,0,No Deal
LEAD-004645,2023-06-01,CMP-0039,TikTok Ads,APAC,Direct,Qualified,0.0,-1,50,0,No Deal
LEAD-004646,2023-06-01,CMP-0039,TikTok Ads,APAC,Paid,New,0.0,-1,10,0,No Deal
LEAD-004647,2023-06-01,CMP-0039,TikTok Ads,APAC,Organic,Qualified,0.0,-1,50,0,No Deal
LEAD-004648,2023-06-01,CMP-0039,TikTok Ads,APAC,Referral,Qualified,0.0,-1,50,0,No Deal
LEAD-004649,2023-06-01,CMP-0039,TikTok Ads,APAC,Paid,New,0.0,-1,10,0,No Deal
LEAD-004650,2023-06-02,CMP-0039,TikTok Ads,APAC,Referral,Qualified,0.0,-1,50,0,No Deal
LEAD-004651,2023-06-02,CMP-0039,TikTok Ads,APAC,Referral,Won,5819.96,84,100,1,Medium (2K-8K)
LEAD-004652,2023-06-02,CMP-0039,TikTok Ads,APAC,Organic,New,0.0,-1,10,0,No Deal
LEAD-004653,2023-06-02,CMP-0039,TikTok Ads,APAC,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-004654,2023-06-02,CMP-0039,TikTok Ads,APAC,Direct,Qualified,0.0,-1,50,0,No Deal
LEAD-004655,2023-06-03,CMP-0039,TikTok Ads,APAC,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-004656,2023-06-04,CMP-0039,TikTok Ads,APAC,Paid,Proposal,4227.26,-1,75,0,Medium (2K-8K)
LEAD-004657,2023-06-04,CMP-0039,TikTok Ads,APAC,Direct,Qualified,0.0,-1,50,0,No Deal
LEAD-004658,2023-06-04,CMP-0039,TikTok Ads,APAC,Paid,Won,2849.51,41,100,1,Medium (2K-8K)
LEAD-004659,2023-06-04,CMP-0039,TikTok Ads,APAC,Direct,Proposal,6002.14,-1,75,0,Medium (2K-8K)
LEAD-004660,2023-06-05,CMP-0039,TikTok Ads,APAC,Direct,Won,7090.0,3,100,1,Medium (2K-8K)
LEAD-004661,2023-06-05,CMP-0039,TikTok Ads,APAC,Referral,Won,6065.71,75,100,1,Medium (2K-8K)
LEAD-004662,2023-06-05,CMP-0039,TikTok Ads,APAC,Referral,Won,2804.67,62,100,1,Medium (2K-8K)
LEAD-004663,2023-06-05,CMP-0039,TikTok Ads,APAC,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-004664,2023-06-05,CMP-0039,TikTok Ads,APAC,Paid,Won,3386.93,6,100,1,Medium (2K-8K)
LEAD-004665,2023-06-06,CMP-0039,TikTok Ads,APAC,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-004666,2023-06-06,CMP-0039,TikTok Ads,APAC,Direct,Won,2661.58,4,100,1,Medium (2K-8K)
LEAD-004667,2023-06-06,CMP-0039,TikTok Ads,APAC,Referral,Contacted,0.0,-1,25,0,No Deal
LEAD-004668,2023-06-06,CMP-0039,TikTok Ads,APAC,Referral,New,0.0,-1,10,0,No Deal
LEAD-004669,2023-06-06,CMP-0039,TikTok Ads,APAC,Organic,Won,1512.87,60,100,1,Small (<2K)
LEAD-004670,2023-06-07,CMP-0039,TikTok Ads,APAC,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-004671,2023-06-07,CMP-0039,TikTok Ads,APAC,Referral,Contacted,0.0,-1,25,0,No Deal
LEAD-004672,2023-06-07,CMP-0039,TikTok Ads,APAC,Paid,Won,4105.0,12,100,1,Medium (2K-8K)
LEAD-004673,2023-06-07,CMP-0039,TikTok Ads,APAC,Paid,Lost,0.0,-1,0,0,No Deal
LEAD-004674,2023-06-07,CMP-0039,TikTok Ads,APAC,Organic,New,0.0,-1,10,0,No Deal
LEAD-004675,2023-06-08,CMP-0039,TikTok Ads,APAC,Referral,Qualified,0.0,-1,50,0,No Deal
LEAD-004676,2023-06-08,CMP-0039,TikTok Ads,APAC,Organic,Won,5307.93,45,100,1,Medium (2K-8K)
LEAD-004677,2023-06-08,CMP-0039,TikTok Ads,APAC,Organic,Qualified,0.0,-1,50,0,No Deal
LEAD-004678,2023-06-08,CMP-0039,TikTok Ads,APAC,Paid,Won,2551.67,29,100,1,Medium (2K-8K)
LEAD-004679,2023-06-08,CMP-0039,TikTok Ads,APAC,Paid,Proposal,6693.45,-1,75,0,Medium (2K-8K)
LEAD-004680,2023-06-09,CMP-0039,TikTok Ads,APAC,Referral,Lost,0.0,-1,0,0,No Deal
LEAD-004681,2023-06-09,CMP-0039,TikTok Ads,APAC,Direct,Proposal,3049.41,-1,75,0,Medium (2K-8K)
LEAD-004682,2023-06-09,CMP-0039,TikTok Ads,APAC,Paid,Won,5323.59,69,100,1,Medium (2K-8K)
LEAD-004683,2023-06-09,CMP-0039,TikTok Ads,APAC,Paid,Won,4593.14,89,100,1,Medium (2K-8K)
LEAD-004684,2023-06-10,CMP-0039,TikTok Ads,APAC,Organic,New,0.0,-1,10,0,No Deal
LEAD-004685,2023-06-10,CMP-0039,TikTok Ads,APAC,Organic,Contacted,0.0,-1,25,0,No Deal
LEAD-004686,2023-06-10,CMP-0039,TikTok Ads,APAC,Direct,Contacted,0.0,-1,25,0,No Deal
LEAD-004687,2024-08-06,CMP-0040,Google Ads,North America,Direct,New,0.0,-1,10,0,No Deal
LEAD-004688,2024-08-06,CMP-0040,Google Ads,North America,Direct,Proposal,6173.06,-1,75,0,Medium (2K-8K)
LEAD-004689,2024-08-06,CMP-0040,Google Ads,North America,Organic,New,0.0,-1,10,0,No Deal
LEAD-004690,2024-08-06,CMP-0040,Google Ads,North America,Referral,Qualified,0.0,-1,50,0,No Deal
LEAD-004691,2024-08-06,CMP-0040,Google Ads,North America,Organic,Qualified,0.0,-1,50,0,No Deal
LEAD-004692,2024-08-07,CMP-0040,Google Ads,North America,Organic,Qualified,0.0,-1,50,0,No Deal
LEAD-004693,2024-08-07,CMP-0040,Google Ads,North America,Paid,Lost,0.0,-1,0,0,No Deal
LEAD-004694,2024-08-07,CMP-0040,Google Ads,North America,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-004695,2024-08-07,CMP-0040,Google Ads,North America,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-004696,2024-08-07,CMP-0040,Google Ads,North America,Organic,Contacted,0.0,-1,25,0,No Deal
LEAD-004697,2024-08-08,CMP-0040,Google Ads,North America,Paid,New,0.0,-1,10,0,No Deal
LEAD-004698,2024-08-08,CMP-0040,Google Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-004699,2024-08-09,CMP-0040,Google Ads,North America,Organic,New,0.0,-1,10,0,No Deal
LEAD-004700,2024-08-09,CMP-0040,Google Ads,North America,Paid,Won,7115.97,68,100,1,Medium (2K-8K)
LEAD-004701,2024-08-09,CMP-0040,Google Ads,North America,Direct,Proposal,3144.56,-1,75,0,Medium (2K-8K)
LEAD-004702,2024-08-09,CMP-0040,Google Ads,North America,Paid,Won,2105.1,31,100,1,Medium (2K-8K)
LEAD-004703,2024-08-11,CMP-0040,Google Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-004704,2024-08-11,CMP-0040,Google Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-004705,2024-08-11,CMP-0040,Google Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-004706,2024-08-11,CMP-0040,Google Ads,North America,Organic,Contacted,0.0,-1,25,0,No Deal
LEAD-004707,2024-08-12,CMP-0040,Google Ads,North America,Paid,New,0.0,-1,10,0,No Deal
LEAD-004708,2024-08-12,CMP-0040,Google Ads,North America,Paid,Lost,0.0,-1,0,0,No Deal
LEAD-004709,2024-08-12,CMP-0040,Google Ads,North America,Paid,Won,5340.48,62,100,1,Medium (2K-8K)
LEAD-004710,2024-08-12,CMP-0040,Google Ads,North America,Referral,Won,2826.6,48,100,1,Medium (2K-8K)
LEAD-004711,2024-08-12,CMP-0040,Google Ads,North America,Paid,New,0.0,-1,10,0,No Deal
LEAD-004712,2024-08-13,CMP-0040,Google Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-004713,2024-08-14,CMP-0040,Google Ads,North America,Paid,New,0.0,-1,10,0,No Deal
LEAD-004714,2024-08-14,CMP-0040,Google Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-004715,2024-08-14,CMP-0040,Google Ads,North America,Paid,Won,2099.09,3,100,1,Medium (2K-8K)
LEAD-004716,2024-08-15,CMP-0040,Google Ads,North America,Paid,Won,3617.63,8,100,1,Medium (2K-8K)
LEAD-004717,2024-08-15,CMP-0040,Google Ads,North America,Referral,Proposal,6276.13,-1,75,0,Medium (2K-8K)
LEAD-004718,2024-08-15,CMP-0040,Google Ads,North America,Direct,Contacted,0.0,-1,25,0,No Deal
LEAD-004719,2024-08-16,CMP-0040,Google Ads,North America,Paid,New,0.0,-1,10,0,No Deal
LEAD-004720,2024-08-16,CMP-0040,Google Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-004721,2024-08-18,CMP-0040,Google Ads,North America,Organic,Proposal,2345.0,-1,75,0,Medium (2K-8K)
LEAD-004722,2024-08-18,CMP-0040,Google Ads,North America,Direct,Contacted,0.0,-1,25,0,No Deal
LEAD-004723,2024-08-18,CMP-0040,Google Ads,North America,Referral,New,0.0,-1,10,0,No Deal
LEAD-004724,2024-08-19,CMP-0040,Google Ads,North America,Referral,Qualified,0.0,-1,50,0,No Deal
LEAD-004725,2024-08-19,CMP-0040,Google Ads,North America,Direct,Contacted,0.0,-1,25,0,No Deal
LEAD-004726,2024-08-19,CMP-0040,Google Ads,North America,Paid,Proposal,5730.88,-1,75,0,Medium (2K-8K)
LEAD-004727,2024-08-19,CMP-0040,Google Ads,North America,Referral,Proposal,2879.63,-1,75,0,Medium (2K-8K)
LEAD-004728,2024-08-19,CMP-0040,Google Ads,North America,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-004729,2024-08-20,CMP-0040,Google Ads,North America,Direct,Contacted,0.0,-1,25,0,No Deal
LEAD-004730,2024-08-20,CMP-0040,Google Ads,North America,Referral,Lost,0.0,-1,0,0,No Deal
LEAD-004731,2024-08-20,CMP-0040,Google Ads,North America,Referral,Proposal,6951.99,-1,75,0,Medium (2K-8K)
LEAD-004732,2024-08-20,CMP-0040,Google Ads,North America,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-004733,2024-08-20,CMP-0040,Google Ads,North America,Referral,Won,2022.54,53,100,1,Medium (2K-8K)
LEAD-004734,2024-08-21,CMP-0040,Google Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-004735,2024-08-21,CMP-0040,Google Ads,North America,Direct,Won,2658.08,74,100,1,Medium (2K-8K)
LEAD-004736,2024-08-21,CMP-0040,Google Ads,North America,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-004737,2024-08-21,CMP-0040,Google Ads,North America,Paid,New,0.0,-1,10,0,No Deal
LEAD-004738,2024-08-22,CMP-0040,Google Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-004739,2024-08-22,CMP-0040,Google Ads,North America,Paid,Won,2729.0,56,100,1,Medium (2K-8K)
LEAD-004740,2024-08-22,CMP-0040,Google Ads,North America,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-004741,2024-08-22,CMP-0040,Google Ads,North America,Paid,Lost,0.0,-1,0,0,No Deal
LEAD-004742,2024-08-22,CMP-0040,Google Ads,North America,Direct,Proposal,7014.83,-1,75,0,Medium (2K-8K)
LEAD-004743,2024-08-23,CMP-0040,Google Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-004744,2024-08-23,CMP-0040,Google Ads,North America,Referral,Contacted,0.0,-1,25,0,No Deal
LEAD-004745,2024-08-23,CMP-0040,Google Ads,North America,Paid,New,0.0,-1,10,0,No Deal
LEAD-004746,2024-08-23,CMP-0040,Google Ads,North America,Organic,Contacted,0.0,-1,25,0,No Deal
LEAD-004747,2024-08-23,CMP-0040,Google Ads,North America,Referral,Qualified,0.0,-1,50,0,No Deal
LEAD-004748,2024-08-24,CMP-0040,Google Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-004749,2024-08-24,CMP-0040,Google Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-004750,2024-08-25,CMP-0040,Google Ads,North America,Paid,Proposal,2706.23,-1,75,0,Medium (2K-8K)
LEAD-004751,2024-08-26,CMP-0040,Google Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-004752,2024-08-26,CMP-0040,Google Ads,North America,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-004753,2024-08-26,CMP-0040,Google Ads,North America,Organic,Lost,0.0,-1,0,0,No Deal
LEAD-004754,2024-08-26,CMP-0040,Google Ads,North America,Paid,Won,2125.49,72,100,1,Medium (2K-8K)
LEAD-004755,2024-08-26,CMP-0040,Google Ads,North America,Paid,Proposal,1743.09,-1,75,0,Small (<2K)
LEAD-004756,2024-08-27,CMP-0040,Google Ads,North America,Referral,Contacted,0.0,-1,25,0,No Deal
LEAD-004757,2024-08-27,CMP-0040,Google Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-004758,2024-08-27,CMP-0040,Google Ads,North America,Paid,Lost,0.0,-1,0,0,No Deal
LEAD-004759,2024-08-27,CMP-0040,Google Ads,North America,Paid,Won,2623.47,17,100,1,Medium (2K-8K)
LEAD-004760,2024-08-27,CMP-0040,Google Ads,North America,Paid,Proposal,7205.96,-1,75,0,Medium (2K-8K)
LEAD-004761,2024-08-28,CMP-0040,Google Ads,North America,Direct,Qualified,0.0,-1,50,0,No Deal
LEAD-004762,2024-08-28,CMP-0040,Google Ads,North America,Organic,Contacted,0.0,-1,25,0,No Deal
LEAD-004763,2024-08-28,CMP-0040,Google Ads,North America,Direct,Won,5237.26,33,100,1,Medium (2K-8K)
LEAD-004764,2024-08-28,CMP-0040,Google Ads,North America,Direct,Contacted,0.0,-1,25,0,No Deal
LEAD-004765,2024-08-29,CMP-0040,Google Ads,North America,Referral,Qualified,0.0,-1,50,0,No Deal
LEAD-004766,2024-08-29,CMP-0040,Google Ads,North America,Paid,Won,2274.34,79,100,1,Medium (2K-8K)
LEAD-004767,2024-08-29,CMP-0040,Google Ads,North America,Referral,Qualified,0.0,-1,50,0,No Deal
LEAD-004768,2024-08-29,CMP-0040,Google Ads,North America,Organic,Lost,0.0,-1,0,0,No Deal
LEAD-004769,2024-08-29,CMP-0040,Google Ads,North America,Organic,Qualified,0.0,-1,50,0,No Deal
LEAD-004770,2024-08-30,CMP-0040,Google Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-004771,2024-08-31,CMP-0040,Google Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-004772,2024-08-31,CMP-0040,Google Ads,North America,Paid,New,0.0,-1,10,0,No Deal
LEAD-004773,2024-09-01,CMP-0040,Google Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-004774,2024-09-02,CMP-0040,Google Ads,North America,Paid,New,0.0,-1,10,0,No Deal
LEAD-004775,2024-09-02,CMP-0040,Google Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-004776,2024-09-02,CMP-0040,Google Ads,North America,Direct,Contacted,0.0,-1,25,0,No Deal
LEAD-004777,2024-09-02,CMP-0040,Google Ads,North America,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-004778,2024-09-03,CMP-0040,Google Ads,North America,Organic,Qualified,0.0,-1,50,0,No Deal
LEAD-004779,2024-09-03,CMP-0040,Google Ads,North America,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-004780,2024-09-03,CMP-0040,Google Ads,North America,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-004781,2024-06-19,CMP-0041,TikTok Ads,LATAM,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-004782,2024-06-19,CMP-0041,TikTok Ads,LATAM,Paid,New,0.0,-1,10,0,No Deal
LEAD-004783,2024-06-21,CMP-0041,TikTok Ads,LATAM,Paid,New,0.0,-1,10,0,No Deal
LEAD-004784,2024-06-21,CMP-0041,TikTok Ads,LATAM,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-004785,2024-06-21,CMP-0041,TikTok Ads,LATAM,Organic,Contacted,0.0,-1,25,0,No Deal
LEAD-004786,2024-06-21,CMP-0041,TikTok Ads,LATAM,Referral,Lost,0.0,-1,0,0,No Deal
LEAD-004787,2024-06-21,CMP-0041,TikTok Ads,LATAM,Paid,Lost,0.0,-1,0,0,No Deal
LEAD-004788,2024-06-22,CMP-0041,TikTok Ads,LATAM,Direct,Contacted,0.0,-1,25,0,No Deal
LEAD-004789,2024-06-24,CMP-0041,TikTok Ads,LATAM,Paid,Won,3147.0,2,100,1,Medium (2K-8K)
LEAD-004790,2024-06-24,CMP-0041,TikTok Ads,LATAM,Referral,Proposal,4519.83,-1,75,0,Medium (2K-8K)
LEAD-004791,2024-06-24,CMP-0041,TikTok Ads,LATAM,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-004792,2024-06-24,CMP-0041,TikTok Ads,LATAM,Paid,Proposal,2411.39,-1,75,0,Medium (2K-8K)
LEAD-004793,2024-06-25,CMP-0041,TikTok Ads,LATAM,Paid,Won,1394.83,75,100,1,Small (<2K)
LEAD-004794,2024-06-26,CMP-0041,TikTok Ads,LATAM,Organic,Proposal,1130.41,-1,75,0,Small (<2K)
LEAD-004795,2024-06-27,CMP-0041,TikTok Ads,LATAM,Paid,Proposal,2849.9,-1,75,0,Medium (2K-8K)
LEAD-004796,2024-06-28,CMP-0041,TikTok Ads,LATAM,Organic,Proposal,3722.05,-1,75,0,Medium (2K-8K)
LEAD-004797,2024-06-28,CMP-0041,TikTok Ads,LATAM,Paid,New,0.0,-1,10,0,No Deal
LEAD-004798,2024-06-30,CMP-0041,TikTok Ads,LATAM,Referral,Won,1941.19,67,100,1,Small (<2K)
LEAD-004799,2024-07-01,CMP-0041,TikTok Ads,LATAM,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-004800,2024-07-02,CMP-0041,TikTok Ads,LATAM,Organic,Won,1032.78,59,100,1,Small (<2K)
LEAD-004801,2024-07-02,CMP-0041,TikTok Ads,LATAM,Organic,Qualified,0.0,-1,50,0,No Deal
LEAD-004802,2024-07-03,CMP-0041,TikTok Ads,LATAM,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-004803,2024-07-04,CMP-0041,TikTok Ads,LATAM,Paid,New,0.0,-1,10,0,No Deal
LEAD-004804,2024-07-06,CMP-0041,TikTok Ads,LATAM,Organic,Proposal,4982.39,-1,75,0,Medium (2K-8K)
LEAD-004805,2024-07-08,CMP-0041,TikTok Ads,LATAM,Paid,Won,1017.98,88,100,1,Small (<2K)
LEAD-004806,2024-07-08,CMP-0041,TikTok Ads,LATAM,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-004807,2024-07-08,CMP-0041,TikTok Ads,LATAM,Direct,Qualified,0.0,-1,50,0,No Deal
LEAD-004808,2024-07-09,CMP-0041,TikTok Ads,LATAM,Paid,New,0.0,-1,10,0,No Deal
LEAD-004809,2024-07-11,CMP-0041,TikTok Ads,LATAM,Referral,Proposal,1115.18,-1,75,0,Small (<2K)
LEAD-004810,2024-07-11,CMP-0041,TikTok Ads,LATAM,Referral,Won,3151.44,22,100,1,Medium (2K-8K)
LEAD-004811,2024-07-15,CMP-0041,TikTok Ads,LATAM,Organic,Qualified,0.0,-1,50,0,No Deal
LEAD-004812,2024-07-15,CMP-0041,TikTok Ads,LATAM,Referral,Qualified,0.0,-1,50,0,No Deal
LEAD-004813,2024-07-16,CMP-0041,TikTok Ads,LATAM,Paid,Proposal,4055.38,-1,75,0,Medium (2K-8K)
LEAD-004814,2024-07-16,CMP-0041,TikTok Ads,LATAM,Paid,Proposal,1131.75,-1,75,0,Small (<2K)
LEAD-004815,2024-07-16,CMP-0041,TikTok Ads,LATAM,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-004816,2024-07-16,CMP-0041,TikTok Ads,LATAM,Referral,Contacted,0.0,-1,25,0,No Deal
LEAD-004817,2024-07-17,CMP-0041,TikTok Ads,LATAM,Direct,Proposal,3220.39,-1,75,0,Medium (2K-8K)
LEAD-004818,2024-07-19,CMP-0041,TikTok Ads,LATAM,Direct,Qualified,0.0,-1,50,0,No Deal
LEAD-004819,2024-07-19,CMP-0041,TikTok Ads,LATAM,Direct,Contacted,0.0,-1,25,0,No Deal
LEAD-004820,2024-07-24,CMP-0041,TikTok Ads,LATAM,Organic,Contacted,0.0,-1,25,0,No Deal
LEAD-004821,2024-07-25,CMP-0041,TikTok Ads,LATAM,Direct,Qualified,0.0,-1,50,0,No Deal
LEAD-004822,2024-07-26,CMP-0041,TikTok Ads,LATAM,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-004823,2024-07-26,CMP-0041,TikTok Ads,LATAM,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-004824,2024-07-29,CMP-0041,TikTok Ads,LATAM,Paid,New,0.0,-1,10,0,No Deal
LEAD-004825,2024-07-29,CMP-0041,TikTok Ads,LATAM,Organic,Qualified,0.0,-1,50,0,No Deal
LEAD-004826,2024-07-29,CMP-0041,TikTok Ads,LATAM,Paid,Proposal,1000.2,-1,75,0,Small (<2K)
LEAD-004827,2024-07-31,CMP-0041,TikTok Ads,LATAM,Paid,New,0.0,-1,10,0,No Deal
LEAD-004828,2024-08-02,CMP-0041,TikTok Ads,LATAM,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-004829,2024-08-05,CMP-0041,TikTok Ads,LATAM,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-004830,2024-08-06,CMP-0041,TikTok Ads,LATAM,Referral,New,0.0,-1,10,0,No Deal
LEAD-004831,2024-08-06,CMP-0041,TikTok Ads,LATAM,Direct,Won,1618.34,25,100,1,Small (<2K)
LEAD-004832,2024-08-07,CMP-0041,TikTok Ads,LATAM,Organic,New,0.0,-1,10,0,No Deal
LEAD-004833,2024-08-07,CMP-0041,TikTok Ads,LATAM,Paid,Lost,0.0,-1,0,0,No Deal
LEAD-004834,2024-08-07,CMP-0041,TikTok Ads,LATAM,Referral,Won,2696.41,22,100,1,Medium (2K-8K)
LEAD-004835,2024-08-08,CMP-0041,TikTok Ads,LATAM,Referral,Contacted,0.0,-1,25,0,No Deal
LEAD-004836,2024-08-08,CMP-0041,TikTok Ads,LATAM,Direct,Qualified,0.0,-1,50,0,No Deal
LEAD-004837,2024-08-12,CMP-0041,TikTok Ads,LATAM,Organic,Contacted,0.0,-1,25,0,No Deal
LEAD-004838,2024-08-12,CMP-0041,TikTok Ads,LATAM,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-004839,2024-08-14,CMP-0041,TikTok Ads,LATAM,Organic,Lost,0.0,-1,0,0,No Deal
LEAD-004840,2024-08-15,CMP-0041,TikTok Ads,LATAM,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-004841,2024-08-15,CMP-0041,TikTok Ads,LATAM,Referral,Qualified,0.0,-1,50,0,No Deal
LEAD-004842,2024-08-15,CMP-0041,TikTok Ads,LATAM,Referral,Proposal,1507.55,-1,75,0,Small (<2K)
LEAD-004843,2024-08-16,CMP-0041,TikTok Ads,LATAM,Referral,Proposal,1666.65,-1,75,0,Small (<2K)
LEAD-004844,2024-08-16,CMP-0041,TikTok Ads,LATAM,Referral,Qualified,0.0,-1,50,0,No Deal
LEAD-004845,2024-08-18,CMP-0041,TikTok Ads,LATAM,Paid,Lost,0.0,-1,0,0,No Deal
LEAD-004846,2024-08-19,CMP-0041,TikTok Ads,LATAM,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-004847,2024-08-19,CMP-0041,TikTok Ads,LATAM,Paid,Won,1950.84,50,100,1,Small (<2K)
LEAD-004848,2024-08-19,CMP-0041,TikTok Ads,LATAM,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-004849,2024-08-20,CMP-0041,TikTok Ads,LATAM,Paid,Won,4280.14,84,100,1,Medium (2K-8K)
LEAD-004850,2024-08-23,CMP-0041,TikTok Ads,LATAM,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-004851,2024-08-26,CMP-0041,TikTok Ads,LATAM,Organic,Proposal,1212.07,-1,75,0,Small (<2K)
LEAD-004852,2024-08-26,CMP-0041,TikTok Ads,LATAM,Paid,Won,1918.8,47,100,1,Small (<2K)
LEAD-004853,2024-08-27,CMP-0041,TikTok Ads,LATAM,Paid,Won,3016.61,20,100,1,Medium (2K-8K)
