date,campaign_id,impressions,clicks,conversions,spend,revenue,likes,shares,bounce_rate,avg_session_duration_sec,ctr,cpc,cpa,roas,conversion_rate,cost_per_impression,year,month,month_name,quarter,week_number,day_of_week,is_weekend
2024-12-24,CMP-0058,3662,30,1,705.13,187.66,11,1,0.471,299.4,0.008192,23.5043,705.13,0.2661,0.033333,192.5532,2024,12,December,2024Q4,52,Tuesday,False
2024-12-25,CMP-0058,6850,53,2,662.92,220.97,18,1,0.5618,149.9,0.007737,12.5079,331.46,0.3333,0.037736,96.7766,2024,12,December,2024Q4,52,Wednesday,False
2024-12-26,CMP-0058,6887,54,2,677.01,283.78,14,2,0.4308,25.4,0.007841,12.5372,338.505,0.4192,0.037037,98.3026,2024,12,December,2024Q4,52,Thursday,False
2024-12-27,CMP-0058,9580,96,5,854.87,315.06,24,3,0.4917,100.9,0.010021,8.9049,170.974,0.3685,0.052083,89.2349,2024,12,December,2024Q4,52,Friday,False
2024-12-28,CMP-0058,2443,13,0,460.66,0.0,4,0,0.4038,102.6,0.005321,35.4354,0.0,0.0,0.0,188.5632,2024,12,December,2024Q4,52,Saturday,True
2024-12-29,CMP-0058,3007,14,0,414.62,0.0,2,0,0.3052,39.8,0.004656,29.6157,0.0,0.0,0.0,137.8849,2024,12,December,2024Q4,52,Sunday,True
2024-12-30,CMP-0058,9859,115,7,996.43,764.24,20,3,0.4281,116.7,0.011664,8.6646,142.3471,0.767,0.06087,101.0681,2024,12,December,2024Q4,1,Monday,False
2024-12-31,CMP-0058,5178,37,1,619.48,72.02,14,2,0.3882,95.7,0.007146,16.7427,619.48,0.1163,0.027027,119.6369,2024,12,December,2024Q4,1,Tuesday,False
2025-01-01,CMP-0058,8213,72,3,752.79,470.14,9,1,0.4965,70.7,0.008767,10.4554,250.93,0.6245,0.041667,91.6583,2025,1,January,2025Q1,1,Wednesday,False
2025-01-02,CMP-0058,7477,74,4,844.99,492.78,17,0,0.5843,81.5,0.009897,11.4188,211.2475,0.5832,0.054054,113.0119,2025,1,January,2025Q1,1,Thursday,False
2025-01-03,CMP-0058,3197,18,0,503.6,0.0,6,0,0.682,244.8,0.00563,27.9778,0.0,0.0,0.0,157.5227,2025,1,January,2025Q1,1,Friday,False
2025-01-04,CMP-0058,5309,32,1,521.35,122.77,5,0,0.5184,298.0,0.006028,16.2922,521.35,0.2355,0.03125,98.2012,2025,1,January,2025Q1,1,Saturday,True
2025-01-05,CMP-0058,2901,12,0,375.29,0.0,1,0,0.6583,298.0,0.004137,31.2742,0.0,0.0,0.0,129.3657,2025,1,January,2025Q1,1,Sunday,True
2025-01-06,CMP-0058,5234,53,3,870.47,211.33,19,1,0.5783,94.5,0.010126,16.424,290.1567,0.2428,0.056604,166.3107,2025,1,January,2025Q1,2,Monday,False
2025-01-07,CMP-0058,6509,46,1,603.56,74.07,16,1,0.4507,103.6,0.007067,13.1209,603.56,0.1227,0.021739,92.727,2025,1,January,2025Q1,2,Tuesday,False
2025-01-08,CMP-0058,8798,88,5,851.04,613.62,8,1,0.4983,43.6,0.010002,9.6709,170.208,0.721,0.056818,96.7311,2025,1,January,2025Q1,2,Wednesday,False
2025-01-09,CMP-0058,9338,100,6,912.79,1030.81,21,4,0.3513,32.8,0.010709,9.1279,152.1317,1.1293,0.06,97.7501,2025,1,January,2025Q1,2,Thursday,False
2025-01-10,CMP-0058,8754,90,5,876.25,312.34,21,3,0.5614,275.0,0.010281,9.7361,175.25,0.3565,0.055556,100.0971,2025,1,January,2025Q1,2,Friday,False
2025-01-11,CMP-0058,2495,14,0,499.57,0.0,2,0,0.3549,276.9,0.005611,35.6836,0.0,0.0,0.0,200.2285,2025,1,January,2025Q1,2,Saturday,True
2025-01-12,CMP-0058,3750,20,0,453.66,0.0,2,0,0.6238,183.1,0.005333,22.683,0.0,0.0,0.0,120.976,2025,1,January,2025Q1,2,Sunday,True
2025-01-13,CMP-0058,5425,42,1,661.3,140.44,9,1,0.3025,194.6,0.007742,15.7452,661.3,0.2124,0.02381,121.8986,2025,1,January,2025Q1,3,Monday,False
2025-01-14,CMP-0058,7351,83,5,967.38,898.21,27,5,0.5919,190.8,0.011291,11.6552,193.476,0.9285,0.060241,131.5984,2025,1,January,2025Q1,3,Tuesday,False
2025-01-15,CMP-0058,6682,50,2,642.9,109.51,12,0,0.574,255.9,0.007483,12.858,321.45,0.1703,0.04,96.2137,2025,1,January,2025Q1,3,Wednesday,False
2025-01-16,CMP-0058,5633,39,1,592.44,164.56,7,0,0.2547,49.3,0.006923,15.1908,592.44,0.2778,0.025641,105.1731,2025,1,January,2025Q1,3,Thursday,False
2025-01-17,CMP-0058,5251,52,3,846.94,329.55,8,1,0.6031,21.5,0.009903,16.2873,282.3133,0.3891,0.057692,161.2912,2025,1,January,2025Q1,3,Friday,False
2025-01-18,CMP-0058,4684,22,0,399.92,0.0,6,1,0.5113,16.0,0.004697,18.1782,0.0,0.0,0.0,85.38,2025,1,January,2025Q1,3,Saturday,True
2025-01-19,CMP-0058,2186,9,0,385.28,0.0,2,0,0.484,284.5,0.004117,42.8089,0.0,0.0,0.0,176.2489,2025,1,January,2025Q1,3,Sunday,True
2025-01-20,CMP-0058,2886,18,0,531.66,0.0,5,0,0.5578,293.1,0.006237,29.5367,0.0,0.0,0.0,184.2204,2025,1,January,2025Q1,4,Monday,False
2025-01-21,CMP-0058,3919,31,1,675.28,174.86,9,1,0.544,296.5,0.00791,21.7832,675.28,0.2589,0.032258,172.3093,2025,1,January,2025Q1,4,Tuesday,False
2025-01-22,CMP-0058,4813,41,2,735.1,234.77,5,0,0.4194,79.6,0.008519,17.9293,367.55,0.3194,0.04878,152.7322,2025,1,January,2025Q1,4,Wednesday,False
2025-01-23,CMP-0058,6315,58,3,783.81,321.72,20,3,0.2535,242.5,0.009184,13.514,261.27,0.4105,0.051724,124.1188,2025,1,January,2025Q1,4,Thursday,False
2025-01-24,CMP-0058,7849,82,5,889.68,717.54,25,2,0.4259,262.1,0.010447,10.8498,177.936,0.8065,0.060976,113.3495,2025,1,January,2025Q1,4,Friday,False
2025-01-25,CMP-0058,4451,27,1,525.79,49.6,7,1,0.3966,242.5,0.006066,19.4737,525.79,0.0943,0.037037,118.1285,2025,1,January,2025Q1,4,Saturday,True
2025-01-26,CMP-0058,2586,13,0,457.5,0.0,5,0,0.6621,126.4,0.005027,35.1923,0.0,0.0,0.0,176.9142,2025,1,January,2025Q1,4,Sunday,True
2025-01-27,CMP-0058,3523,29,1,717.84,189.05,8,1,0.5257,256.4,0.008232,24.7531,717.84,0.2634,0.034483,203.7582,2025,1,January,2025Q1,5,Monday,False
2025-01-28,CMP-0058,5446,52,2,823.74,284.92,5,0,0.5911,116.6,0.009548,15.8412,411.87,0.3459,0.038462,151.256,2025,1,January,2025Q1,5,Tuesday,False
2025-01-29,CMP-0058,7479,82,5,937.71,729.19,14,2,0.7072,118.9,0.010964,11.4355,187.542,0.7776,0.060976,125.3791,2025,1,January,2025Q1,5,Wednesday,False
2024-08-17,CMP-0059,33270,429,6,480.09,1307.67,61,5,0.6179,254.0,0.012894,1.1191,80.015,2.7238,0.013986,14.4301,2024,8,August,2024Q3,33,Saturday,True
2024-08-18,CMP-0059,32592,372,4,424.33,832.89,80,4,0.7139,77.0,0.011414,1.1407,106.0825,1.9628,0.010753,13.0195,2024,8,August,2024Q3,33,Sunday,True
2024-08-19,CMP-0059,29213,463,5,589.72,1181.3,178,26,0.6334,269.4,0.015849,1.2737,117.944,2.0032,0.010799,20.1869,2024,8,August,2024Q3,34,Monday,False
2024-08-20,CMP-0059,20338,286,2,523.15,425.47,88,13,0.56,261.7,0.014062,1.8292,261.575,0.8133,0.006993,25.7228,2024,8,August,2024Q3,34,Tuesday,False
2024-08-21,CMP-0059,50476,1132,17,833.9,1902.99,403,50,0.3602,17.9,0.022426,0.7367,49.0529,2.282,0.015018,16.5207,2024,8,August,2024Q3,34,Wednesday,False
2024-08-22,CMP-0059,63820,1409,21,820.9,4051.87,394,67,0.657,105.2,0.022078,0.5826,39.0905,4.9359,0.014904,12.8627,2024,8,August,2024Q3,34,Thursday,False
2024-08-23,CMP-0059,34952,771,11,820.81,951.77,162,9,0.4881,118.9,0.022059,1.0646,74.6191,1.1595,0.014267,23.4839,2024,8,August,2024Q3,34,Friday,False
2024-08-24,CMP-0059,32998,405,5,456.21,795.04,87,8,0.6065,84.8,0.012273,1.1264,91.242,1.7427,0.012346,13.8254,2024,8,August,2024Q3,34,Saturday,True
2024-08-25,CMP-0059,39090,631,11,600.03,2512.72,226,19,0.525,41.6,0.016142,0.9509,54.5482,4.1877,0.017433,15.35,2024,8,August,2024Q3,34,Sunday,True
2024-08-26,CMP-0059,31620,565,7,664.59,1453.43,205,18,0.4993,89.0,0.017868,1.1763,94.9414,2.187,0.012389,21.018,2024,8,August,2024Q3,35,Monday,False
2024-08-27,CMP-0059,71774,1692,27,876.43,4004.24,585,80,0.4622,288.4,0.023574,0.518,32.4604,4.5688,0.015957,12.211,2024,8,August,2024Q3,35,Tuesday,False
2024-08-28,CMP-0059,34521,678,9,730.14,939.79,136,21,0.7072,46.7,0.01964,1.0769,81.1267,1.2871,0.013274,21.1506,2024,8,August,2024Q3,35,Wednesday,False
2024-08-29,CMP-0059,38062,661,8,646.31,589.96,155,19,0.6536,53.2,0.017366,0.9778,80.7887,0.9128,0.012103,16.9805,2024,8,August,2024Q3,35,Thursday,False
2024-08-30,CMP-0059,50427,1116,17,823.04,3361.14,278,18,0.4311,59.1,0.022131,0.7375,48.4141,4.0838,0.015233,16.3214,2024,8,August,2024Q3,35,Friday,False
2024-08-31,CMP-0059,37857,516,7,506.63,1225.76,169,29,0.4809,79.7,0.01363,0.9818,72.3757,2.4194,0.013566,13.3827,2024,8,August,2024Q3,35,Saturday,True
2024-09-01,CMP-0059,23847,321,4,501.69,350.53,107,12,0.6191,297.4,0.013461,1.5629,125.4225,0.6987,0.012461,21.0379,2024,9,September,2024Q3,35,Sunday,True
2024-09-02,CMP-0059,49583,997,13,747.8,1769.47,238,16,0.4291,140.8,0.020108,0.7501,57.5231,2.3662,0.013039,15.0818,2024,9,September,2024Q3,36,Monday,False
2024-09-03,CMP-0059,22144,435,5,730.26,483.22,151,18,0.4308,244.6,0.019644,1.6788,146.052,0.6617,0.011494,32.9778,2024,9,September,2024Q3,36,Tuesday,False
2024-09-04,CMP-0059,71203,2083,40,1087.33,5860.93,830,135,0.4906,221.0,0.029254,0.522,27.1832,5.3902,0.019203,15.2708,2024,9,September,2024Q3,36,Wednesday,False
2024-09-05,CMP-0059,35922,879,14,910.13,2066.42,168,14,0.258,67.9,0.02447,1.0354,65.0093,2.2705,0.015927,25.3363,2024,9,September,2024Q3,36,Thursday,False
2024-09-06,CMP-0059,42433,961,14,842.22,2909.77,338,42,0.4122,145.8,0.022647,0.8764,60.1586,3.4549,0.014568,19.8482,2024,9,September,2024Q3,36,Friday,False
2024-09-07,CMP-0059,18074,232,3,478.73,206.9,62,6,0.6353,127.4,0.012836,2.0635,159.5767,0.4322,0.012931,26.4872,2024,9,September,2024Q3,36,Saturday,True
2024-09-08,CMP-0059,30677,464,7,562.59,1656.39,170,13,0.5081,100.6,0.015125,1.2125,80.37,2.9442,0.015086,18.3391,2024,9,September,2024Q3,36,Sunday,True
2024-09-09,CMP-0059,25346,553,7,812.07,944.94,96,4,0.5764,122.5,0.021818,1.4685,116.01,1.1636,0.012658,32.0394,2024,9,September,2024Q3,37,Monday,False
2024-09-10,CMP-0059,28850,574,7,739.7,1022.58,69,12,0.3533,111.4,0.019896,1.2887,105.6714,1.3824,0.012195,25.6395,2024,9,September,2024Q3,37,Tuesday,False
2024-09-11,CMP-0059,44323,824,10,691.17,2340.41,181,20,0.3192,187.1,0.018591,0.8388,69.117,3.3862,0.012136,15.5939,2024,9,September,2024Q3,37,Wednesday,False
2024-09-12,CMP-0059,28621,557,7,723.93,1086.56,176,30,0.5537,130.8,0.019461,1.2997,103.4186,1.5009,0.012567,25.2937,2024,9,September,2024Q3,37,Thursday,False
2024-09-13,CMP-0059,16553,119,0,269.26,0.0,21,3,0.5117,127.1,0.007189,2.2627,0.0,0.0,0.0,16.2665,2024,9,September,2024Q3,37,Friday,False
2024-09-14,CMP-0059,30180,396,5,487.99,458.73,122,20,0.6387,89.0,0.013121,1.2323,97.598,0.94,0.012626,16.1693,2024,9,September,2024Q3,37,Saturday,True
2024-09-15,CMP-0059,19338,219,2,422.52,129.14,56,9,0.636,150.2,0.011325,1.9293,211.26,0.3056,0.009132,21.8492,2024,9,September,2024Q3,37,Sunday,True
2024-09-16,CMP-0059,55234,1441,24,970.23,4646.32,557,55,0.6769,137.3,0.026089,0.6733,40.4263,4.7889,0.016655,17.5658,2024,9,September,2024Q3,38,Monday,False
2024-09-17,CMP-0059,30614,608,7,738.69,431.13,95,14,0.4108,143.3,0.01986,1.215,105.5271,0.5836,0.011513,24.1292,2024,9,September,2024Q3,38,Tuesday,False
2024-09-18,CMP-0059,36240,546,5,560.86,750.17,199,24,0.4195,87.6,0.015066,1.0272,112.172,1.3375,0.009158,15.4763,2024,9,September,2024Q3,38,Wednesday,False
2024-09-19,CMP-0059,36494,715,9,728.5,664.7,222,12,0.6656,165.2,0.019592,1.0189,80.9444,0.9124,0.012587,19.9622,2024,9,September,2024Q3,38,Thursday,False
2024-09-20,CMP-0059,21016,329,3,581.89,277.7,53,5,0.6686,144.8,0.015655,1.7687,193.9633,0.4772,0.009119,27.688,2024,9,September,2024Q3,38,Friday,False
2024-09-21,CMP-0059,19977,275,3,512.6,212.2,42,8,0.3236,44.4,0.013766,1.864,170.8667,0.414,0.010909,25.6595,2024,9,September,2024Q3,38,Saturday,True
2023-11-18,CMP-0060,1270,7,0,139.46,0.0,2,0,0.495,187.9,0.005512,19.9229,0.0,0.0,0.0,109.811,2023,11,November,2023Q4,46,Saturday,True
2023-11-19,CMP-0060,1648,10,0,157.04,0.0,1,0,0.3288,266.7,0.006068,15.704,0.0,0.0,0.0,95.2913,2023,11,November,2023Q4,46,Sunday,True
2023-11-20,CMP-0060,1134,8,0,174.34,0.0,2,0,0.5267,24.2,0.007055,21.7925,0.0,0.0,0.0,153.739,2023,11,November,2023Q4,47,Monday,False
2023-11-21,CMP-0060,1082,9,0,208.51,0.0,2,0,0.3537,259.1,0.008318,23.1678,0.0,0.0,0.0,192.7079,2023,11,November,2023Q4,47,Tuesday,False
2023-11-22,CMP-0060,785,5,0,150.56,0.0,0,0,0.7305,177.1,0.006369,30.112,0.0,0.0,0.0,191.7962,2023,11,November,2023Q4,47,Wednesday,False
2023-11-23,CMP-0060,1817,18,0,236.15,0.0,7,0,0.5893,91.6,0.009906,13.1194,0.0,0.0,0.0,129.967,2023,11,November,2023Q4,47,Thursday,False
2023-11-24,CMP-0060,2186,21,1,228.59,26.59,5,0,0.4753,266.8,0.009607,10.8852,228.59,0.1163,0.047619,104.57,2023,11,November,2023Q4,47,Friday,False
2023-11-25,CMP-0060,1318,8,0,144.86,0.0,2,0,0.7119,142.0,0.00607,18.1075,0.0,0.0,0.0,109.909,2023,11,November,2023Q4,47,Saturday,True
2023-11-26,CMP-0060,1216,6,0,131.83,0.0,1,0,0.3956,71.5,0.004934,21.9717,0.0,0.0,0.0,108.4128,2023,11,November,2023Q4,47,Sunday,True
2023-11-27,CMP-0060,1178,11,0,224.28,0.0,1,0,0.4384,78.8,0.009338,20.3891,0.0,0.0,0.0,190.3905,2023,11,November,2023Q4,48,Monday,False
2023-11-28,CMP-0060,1305,15,0,273.55,0.0,2,0,0.4718,294.0,0.011494,18.2367,0.0,0.0,0.0,209.6169,2023,11,November,2023Q4,48,Tuesday,False
2023-11-29,CMP-0060,1981,16,0,195.29,0.0,2,0,0.6207,230.5,0.008077,12.2056,0.0,0.0,0.0,98.5815,2023,11,November,2023Q4,48,Wednesday,False
2023-11-30,CMP-0060,1317,11,0,212.84,0.0,4,0,0.5564,296.2,0.008352,19.3491,0.0,0.0,0.0,161.6097,2023,11,November,2023Q4,48,Thursday,False
2023-12-01,CMP-0060,1067,7,0,162.11,0.0,1,0,0.3136,214.7,0.00656,23.1586,0.0,0.0,0.0,151.9306,2023,12,December,2023Q4,48,Friday,False
2023-12-02,CMP-0060,1233,5,0,108.9,0.0,1,0,0.6974,48.6,0.004055,21.78,0.0,0.0,0.0,88.3212,2023,12,December,2023Q4,48,Saturday,True
2023-12-03,CMP-0060,944,5,0,134.37,0.0,0,0,0.5316,137.3,0.005297,26.874,0.0,0.0,0.0,142.3411,2023,12,December,2023Q4,48,Sunday,True
2023-12-04,CMP-0060,1304,14,0,252.82,0.0,3,0,0.4156,63.9,0.010736,18.0586,0.0,0.0,0.0,193.8804,2023,12,December,2023Q4,49,Monday,False
2023-12-05,CMP-0060,2045,17,0,196.48,0.0,3,0,0.5441,90.5,0.008313,11.5576,0.0,0.0,0.0,96.0782,2023,12,December,2023Q4,49,Tuesday,False
2023-12-06,CMP-0060,1893,15,0,197.33,0.0,1,0,0.5028,170.6,0.007924,13.1553,0.0,0.0,0.0,104.2419,2023,12,December,2023Q4,49,Wednesday,False
2023-12-07,CMP-0060,1220,9,0,190.24,0.0,2,0,0.6268,256.2,0.007377,21.1378,0.0,0.0,0.0,155.9344,2023,12,December,2023Q4,49,Thursday,False
2023-12-08,CMP-0060,818,6,0,184.95,0.0,0,0,0.3016,288.6,0.007335,30.825,0.0,0.0,0.0,226.1002,2023,12,December,2023Q4,49,Friday,False
2023-12-09,CMP-0060,1434,8,0,139.56,0.0,1,0,0.7021,236.3,0.005579,17.445,0.0,0.0,0.0,97.3222,2023,12,December,2023Q4,49,Saturday,True
2023-12-10,CMP-0060,1014,3,0,92.32,0.0,0,0,0.3795,178.1,0.002959,30.7733,0.0,0.0,0.0,91.0454,2023,12,December,2023Q4,49,Sunday,True
2023-12-11,CMP-0060,1174,12,0,260.15,0.0,4,0,0.3462,73.8,0.010221,21.6792,0.0,0.0,0.0,221.5928,2023,12,December,2023Q4,50,Monday,False
2023-12-12,CMP-0060,774,5,0,179.54,0.0,1,0,0.6548,273.2,0.00646,35.908,0.0,0.0,0.0,231.9638,2023,12,December,2023Q4,50,Tuesday,False
2023-12-13,CMP-0060,2369,23,1,237.0,45.72,9,0,0.6924,79.5,0.009709,10.3043,237.0,0.1929,0.043478,100.0422,2023,12,December,2023Q4,50,Wednesday,False
2023-12-14,CMP-0060,1030,6,0,154.5,0.0,1,0,0.363,130.4,0.005825,25.75,0.0,0.0,0.0,150.0,2023,12,December,2023Q4,50,Thursday,False
2023-12-15,CMP-0060,1844,18,0,234.8,0.0,4,0,0.3541,70.2,0.009761,13.0444,0.0,0.0,0.0,127.3319,2023,12,December,2023Q4,50,Friday,False
2023-12-16,CMP-0060,1463,9,0,149.5,0.0,1,0,0.4471,61.5,0.006152,16.6111,0.0,0.0,0.0,102.1873,2023,12,December,2023Q4,50,Saturday,True
2023-12-17,CMP-0060,1036,6,0,141.92,0.0,1,0,0.6233,168.4,0.005792,23.6533,0.0,0.0,0.0,136.9884,2023,12,December,2023Q4,50,Sunday,True
2023-12-18,CMP-0060,1469,10,0,165.91,0.0,3,0,0.6263,40.8,0.006807,16.591,0.0,0.0,0.0,112.9408,2023,12,December,2023Q4,51,Monday,False
2023-12-19,CMP-0060,2289,21,1,217.43,26.38,7,1,0.4464,273.7,0.009174,10.3538,217.43,0.1213,0.047619,94.9891,2023,12,December,2023Q4,51,Tuesday,False
2023-12-20,CMP-0060,1363,9,0,158.1,0.0,3,0,0.3714,156.5,0.006603,17.5667,0.0,0.0,0.0,115.9941,2023,12,December,2023Q4,51,Wednesday,False
2023-12-21,CMP-0060,1116,9,0,196.63,0.0,1,0,0.33,273.3,0.008065,21.8478,0.0,0.0,0.0,176.1918,2023,12,December,2023Q4,51,Thursday,False
2023-12-22,CMP-0060,1748,18,1,249.74,62.68,6,0,0.5332,272.0,0.010297,13.8744,249.74,0.251,0.055556,142.8719,2023,12,December,2023Q4,51,Friday,False
2023-12-23,CMP-0060,1023,6,0,152.79,0.0,0,0,0.4478,36.7,0.005865,25.465,0.0,0.0,0.0,149.3548,2023,12,December,2023Q4,51,Saturday,True
2023-12-24,CMP-0060,779,4,0,132.19,0.0,0,0,0.7221,258.7,0.005135,33.0475,0.0,0.0,0.0,169.6919,2023,12,December,2023Q4,51,Sunday,True
2023-12-25,CMP-0060,1036,7,0,166.72,0.0,2,0,0.7089,86.8,0.006757,23.8171,0.0,0.0,0.0,160.9266,2023,12,December,2023Q4,52,Monday,False
2023-12-26,CMP-0060,1169,11,0,233.84,0.0,3,0,0.4629,142.8,0.00941,21.2582,0.0,0.0,0.0,200.0342,2023,12,December,2023Q4,52,Tuesday,False
2023-12-27,CMP-0060,2021,17,0,207.9,0.0,4,0,0.6209,166.9,0.008412,12.2294,0.0,0.0,0.0,102.8699,2023,12,December,2023Q4,52,Wednesday,False
2023-12-28,CMP-0060,685,3,0,110.99,0.0,0,0,0.6026,32.9,0.00438,36.9967,0.0,0.0,0.0,162.0292,2023,12,December,2023Q4,52,Thursday,False
2023-12-29,CMP-0060,2200,22,1,239.51,80.55,4,0,0.3855,220.1,0.01,10.8868,239.51,0.3363,0.045455,108.8682,2023,12,December,2023Q4,52,Friday,False
2023-12-30,CMP-0060,690,3,0,131.15,0.0,0,0,0.6707,162.5,0.004348,43.7167,0.0,0.0,0.0,190.0725,2023,12,December,2023Q4,52,Saturday,True
2023-12-31,CMP-0060,1211,8,0,163.48,0.0,1,0,0.4831,292.5,0.006606,20.435,0.0,0.0,0.0,134.9959,2023,12,December,2023Q4,52,Sunday,True
2024-01-01,CMP-0060,1212,8,0,161.73,0.0,2,0,0.2967,170.4,0.006601,20.2162,0.0,0.0,0.0,133.4406,2024,1,January,2024Q1,1,Monday,False
2024-01-02,CMP-0060,759,2,0,75.52,0.0,0,0,0.7159,240.5,0.002635,37.76,0.0,0.0,0.0,99.4993,2024,1,January,2024Q1,1,Tuesday,False
2024-01-03,CMP-0060,2002,18,0,218.66,0.0,7,0,0.5214,155.4,0.008991,12.1478,0.0,0.0,0.0,109.2208,2024,1,January,2024Q1,1,Wednesday,False
2024-01-04,CMP-0060,1738,16,0,219.17,0.0,5,0,0.3545,81.8,0.009206,13.6981,0.0,0.0,0.0,126.1047,2024,1,January,2024Q1,1,Thursday,False
2024-01-05,CMP-0060,812,4,0,137.07,0.0,1,0,0.429,191.0,0.004926,34.2675,0.0,0.0,0.0,168.8054,2024,1,January,2024Q1,1,Friday,False
2024-01-06,CMP-0060,535,2,0,106.0,0.0,0,0,0.73,93.4,0.003738,53.0,0.0,0.0,0.0,198.1308,2024,1,January,2024Q1,1,Saturday,True
2024-01-07,CMP-0060,2332,20,1,204.41,45.01,5,0,0.6176,166.2,0.008576,10.2205,204.41,0.2202,0.05,87.6544,2024,1,January,2024Q1,1,Sunday,True
2024-01-08,CMP-0060,2138,17,0,194.44,0.0,6,0,0.4686,241.2,0.007951,11.4376,0.0,0.0,0.0,90.9448,2024,1,January,2024Q1,2,Monday,False
2024-01-09,CMP-0060,1342,13,0,237.37,0.0,1,0,0.4489,50.7,0.009687,18.2592,0.0,0.0,0.0,176.8778,2024,1,January,2024Q1,2,Tuesday,False
2024-01-10,CMP-0060,1641,12,0,180.15,0.0,2,0,0.6401,264.3,0.007313,15.0125,0.0,0.0,0.0,109.7806,2024,1,January,2024Q1,2,Wednesday,False
2024-01-11,CMP-0060,1239,6,0,120.52,0.0,1,0,0.3295,67.3,0.004843,20.0867,0.0,0.0,0.0,97.272,2024,1,January,2024Q1,2,Thursday,False
2024-01-12,CMP-0060,1462,12,0,200.05,0.0,3,0,0.6479,281.1,0.008208,16.6708,0.0,0.0,0.0,136.8331,2024,1,January,2024Q1,2,Friday,False
2024-01-13,CMP-0060,965,5,0,124.79,0.0,1,0,0.5262,68.8,0.005181,24.958,0.0,0.0,0.0,129.3161,2024,1,January,2024Q1,2,Saturday,True
2024-01-14,CMP-0060,1268,6,0,121.25,0.0,1,0,0.7229,241.0,0.004732,20.2083,0.0,0.0,0.0,95.623,2024,1,January,2024Q1,2,Sunday,True
2024-01-15,CMP-0060,1316,11,0,202.35,0.0,2,0,0.547,239.6,0.008359,18.3955,0.0,0.0,0.0,153.7614,2024,1,January,2024Q1,3,Monday,False
2024-01-16,CMP-0060,2021,18,0,218.04,0.0,3,0,0.4717,53.3,0.008906,12.1133,0.0,0.0,0.0,107.8872,2024,1,January,2024Q1,3,Tuesday,False
2024-01-17,CMP-0060,1542,13,0,200.88,0.0,4,0,0.6696,289.4,0.008431,15.4523,0.0,0.0,0.0,130.2724,2024,1,January,2024Q1,3,Wednesday,False
2024-01-18,CMP-0060,1144,7,0,154.74,0.0,0,0,0.5735,20.3,0.006119,22.1057,0.0,0.0,0.0,135.2622,2024,1,January,2024Q1,3,Thursday,False
2024-01-19,CMP-0060,1453,14,0,227.24,0.0,4,0,0.3598,120.7,0.009635,16.2314,0.0,0.0,0.0,156.3937,2024,1,January,2024Q1,3,Friday,False
2024-01-20,CMP-0060,495,1,0,80.41,0.0,0,0,0.4818,39.8,0.00202,80.41,0.0,0.0,0.0,162.4444,2024,1,January,2024Q1,3,Saturday,True
2024-01-21,CMP-0060,712,2,0,77.75,0.0,0,0,0.7325,280.6,0.002809,38.875,0.0,0.0,0.0,109.1994,2024,1,January,2024Q1,3,Sunday,True
2024-01-22,CMP-0060,1359,13,0,237.71,0.0,1,0,0.4501,278.2,0.009566,18.2854,0.0,0.0,0.0,174.9154,2024,1,January,2024Q1,4,Monday,False
2024-01-23,CMP-0060,2365,22,1,228.1,78.59,2,0,0.6852,126.4,0.009302,10.3682,228.1,0.3445,0.045455,96.4482,2024,1,January,2024Q1,4,Tuesday,False
2024-01-24,CMP-0060,1288,11,0,204.72,0.0,4,0,0.5362,80.1,0.00854,18.6109,0.0,0.0,0.0,158.9441,2024,1,January,2024Q1,4,Wednesday,False
2024-01-25,CMP-0060,888,5,0,149.3,0.0,0,0,0.5795,259.4,0.005631,29.86,0.0,0.0,0.0,168.1306,2024,1,January,2024Q1,4,Thursday,False
2024-01-26,CMP-0060,1741,13,0,177.78,0.0,4,0,0.4552,18.5,0.007467,13.6754,0.0,0.0,0.0,102.1137,2024,1,January,2024Q1,4,Friday,False
2024-01-27,CMP-0060,1476,7,0,124.86,0.0,1,0,0.4676,54.1,0.004743,17.8371,0.0,0.0,0.0,84.5935,2024,1,January,2024Q1,4,Saturday,True
2024-01-28,CMP-0060,552,2,0,89.73,0.0,0,0,0.3939,275.9,0.003623,44.865,0.0,0.0,0.0,162.5543,2024,1,January,2024Q1,4,Sunday,True
2024-01-29,CMP-0060,1081,8,0,176.49,0.0,1,0,0.5117,150.8,0.007401,22.0612,0.0,0.0,0.0,163.2655,2024,1,January,2024Q1,5,Monday,False
2024-01-30,CMP-0060,1837,18,1,234.12,84.5,1,0,0.3542,86.5,0.009799,13.0067,234.12,0.3609,0.055556,127.4469,2024,1,January,2024Q1,5,Tuesday,False
2024-01-31,CMP-0060,1827,20,1,266.22,64.6,2,0,0.4643,34.8,0.010947,13.311,266.22,0.2427,0.05,145.7143,2024,1,January,2024Q1,5,Wednesday,False
2024-02-01,CMP-0060,1455,11,0,189.73,0.0,2,0,0.749,253.2,0.00756,17.2482,0.0,0.0,0.0,130.3986,2024,2,February,2024Q1,5,Thursday,False
2024-02-02,CMP-0060,2157,21,1,238.43,64.05,3,0,0.3414,266.4,0.009736,11.3538,238.43,0.2686,0.047619,110.5378,2024,2,February,2024Q1,5,Friday,False
2024-02-03,CMP-0060,596,2,0,81.34,0.0,0,0,0.2889,156.4,0.003356,40.67,0.0,0.0,0.0,136.4765,2024,2,February,2024Q1,5,Saturday,True
